,sample,sample_2,uncorrected_dist,rep,b_s1,b_s2,b_mean,n_s1,n_s2,N_mean,subsample_mean_dist,no_strapped_dist,corrected_dist,corrected_dist_cons
17672,ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425991_2,0.1381952303417579,31,403014,405650,404332.0,1690960,1703254,1697107.0,0.136542396471692,0.13067861078,0.131485369463,0.137349155155
17673,ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425991_2,0.1255960679636805,31,384397,405650,395023.5,1604392,1703254,1653823.0,0.12286570229881605,0.12791918675,0.129253592075,0.124200107624
17674,ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425991_2,0.1923905712791861,31,374097,405650,389873.5,1556700,1703254,1629977.0,0.1981015415660081,0.201743664488,0.198950599628,0.195308476706
17675,ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425991_2,0.1567353494305172,31,404199,405650,404924.5,1696485,1703254,1699869.5,0.15842758737212845,0.153192580184,0.152366655084,0.157601662272
17676,ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425991_2,0.1372238430697501,31,409809,405650,407729.5,1722668,1703254,1712961.0,0.1367703475910198,0.130754398906,0.130975649931,0.136991598616
17677,ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425991_2,0.1767254868104157,31,355279,405650,380464.5,1469941,1703254,1586597.5,0.19056332565923906,0.194345333581,0.187569044017,0.183787036095
17678,ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425991_2,0.1597376740234264,31,393098,405650,399374.0,1644797,1703254,1674025.5,0.16052493356334518,0.160088733868,0.159704206911,0.160140406606
17679,ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425991_2,0.1377115996319591,31,414002,405650,409826.0,1742262,1703254,1722758.0,0.13863481114784906,0.13401921146,0.133568925061,0.138184524749
17680,ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425991_2,0.1808909469436675,31,416113,405650,410881.5,1752136,1703254,1727695.0,0.18644762983393684,0.186412114996,0.183702295465,0.183737810303
17681,ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425991_2,0.1409510956709908,31,409901,405650,407775.5,1723097,1703254,1713175.5,0.13987182373597667,0.136197293912,0.136723845008,0.140398374832
17682,ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425992_2,0.1082307116277198,31,404342,400078,402210.0,1697154,1677279,1687216.5,0.11186444040388852,0.114476015766,0.112701852703,0.110090277341
17683,ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425992_2,0.1075861922560779,31,396380,400078,398229.0,1660060,1677279,1668669.5,0.10858653493076596,0.1054948846,0.105006198401,0.108097848732
17684,ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425992_2,0.1154894613152873,31,405650,400078,402864.0,1703254,1677279,1690266.5,0.11441445978258664,0.112691664396,0.113216484813,0.114939280199
17685,ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425992_2,0.0,31,400078,400078,400078.0,1677279,1677279,1677279.0,0.0,0.0,0.0,0.0
17686,ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425992_2,0.10892737930185,31,403014,400078,401546.0,1690960,1677279,1684119.5,0.10667318008918325,0.104295621511,0.105396332985,0.107773891563
17687,ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425992_2,0.0993274626527769,31,384397,400078,392237.5,1604392,1677279,1640835.5,0.0986952016601906,0.098442492524,0.09875162058,0.099004329716
17688,ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425992_2,0.1991617075122162,31,374097,400078,387087.5,1556700,1677279,1616989.5,0.19346920809473214,0.185979478225,0.188764662718,0.196254392588
17689,ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425992_2,0.1576851671201344,31,404199,400078,402138.5,1696485,1677279,1686882.0,0.157704821917785,0.151898078166,0.15188848164,0.157695225392
17690,ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425992_2,0.1072111090901562,31,409809,400078,404943.5,1722668,1677279,1699973.5,0.10629499533407076,0.104606618788,0.105053740279,0.106742116825
17691,ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425992_2,0.1801413932845575,31,355279,400078,377678.5,1469941,1677279,1573610.0,0.18754834500051762,0.187617400011,0.183988691432,0.183919636421
17692,ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425992_2,0.1534318707342772,31,393098,400078,396588.0,1644797,1677279,1661038.0,0.15693786018055314,0.156525074004,0.154811942881,0.155224729058
17693,ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425992_2,0.1101097283071066,31,414002,400078,407040.0,1742262,1677279,1709770.5,0.10998565851421865,0.106157146178,0.106217682453,0.110046194789
17694,ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425992_2,0.1840936894307628,31,416113,400078,408095.5,1752136,1677279,1714707.5,0.18240367655022208,0.180429116561,0.181253588528,0.183228148518
17695,ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425992_2,0.1104746098165833,31,409901,400078,404989.5,1723097,1677279,1700188.0,0.1109952529065247,0.108032253048,0.107778147869,0.110741147727
17696,ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425993_2,0.1328083212891757,31,404342,403014,403678.0,1697154,1690960,1694057.0,0.13248493176443318,0.128712217004,0.128870079687,0.132642794447
17697,ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425993_2,0.067517891491173,31,396380,403014,399697.0,1660060,1690960,1675510.0,0.06668268628058718,0.065635005616,0.066042935129,0.067090615794
17698,ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425993_2,0.1381952303417579,31,405650,403014,404332.0,1703254,1690960,1697107.0,0.136542396471692,0.13067861078,0.131485369463,0.137349155155
17699,ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425993_2,0.10892737930185,31,400078,403014,401546.0,1677279,1690960,1684119.5,0.10667318008918325,0.104295621511,0.105396332985,0.107773891563
17700,ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425993_2,0.0,31,403014,403014,403014.0,1690960,1690960,1690960.0,0.0,0.0,0.0,0.0
17701,ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425993_2,0.1012002410004548,31,384397,403014,393705.5,1604392,1690960,1647676.0,0.10088142312741308,0.09749167205,0.097647516914,0.101037267991
17702,ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425993_2,0.1791179157527814,31,374097,403014,388555.5,1556700,1690960,1623830.0,0.1898639158380233,0.18833035407,0.183073776353,0.184607338121
17703,ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425993_2,0.1587626548236462,31,404199,403014,403606.5,1696485,1690960,1693722.5,0.15356902377583526,0.150890451158,0.153425749322,0.15610432194
17704,ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425993_2,0.0168236164469969,31,409809,403014,406411.5,1722668,1690960,1706814.0,0.016816037043399693,0.017647593047,0.017651291541,0.016819735537
17705,ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425993_2,0.17360074054517,31,355279,403014,379146.5,1469941,1690960,1580450.5,0.1795974103894621,0.181538107145,0.178600976833,0.176660280078
17706,ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425993_2,0.1435260763562839,31,393098,403014,398056.0,1644797,1690960,1667878.5,0.1446483526469342,0.144520495784,0.14397223186,0.144100088723
17707,ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425993_2,0.0204305963136033,31,414002,403014,408508.0,1742262,1690960,1716611.0,0.0205266865647699,0.021502303938,0.021455428681,0.020479811307
17708,ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425993_2,0.175860299383602,31,416113,403014,409563.5,1752136,1690960,1721548.0,0.17640676916464554,0.174222177543,0.173955634589,0.176140226211
17709,ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425993_2,0.0673433397238238,31,409901,403014,406457.5,1723097,1690960,1707028.5,0.06577736482296057,0.065990272304,0.066754410629,0.066541503147
17710,ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425995_2,0.1172717167592382,31,404342,384397,394369.5,1697154,1604392,1650773.0,0.11573476338607752,0.121283804914,0.122035027564,0.116485986036
17711,ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425995_2,0.1007814119480831,31,396380,384397,390388.5,1660060,1604392,1632226.0,0.10136835560930978,0.098414501222,0.098127453054,0.101081307442
17712,ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425995_2,0.1255960679636805,31,405650,384397,395023.5,1703254,1604392,1653823.0,0.12286570229881605,0.12791918675,0.129253592075,0.124200107624
17713,ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425995_2,0.0993274626527769,31,400078,384397,392237.5,1677279,1604392,1640835.5,0.0986952016601906,0.098442492524,0.09875162058,0.099004329716
17714,ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425995_2,0.1012002410004548,31,403014,384397,393705.5,1690960,1604392,1647676.0,0.10088142312741308,0.09749167205,0.097647516914,0.101037267991
17715,ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425995_2,0.0,31,384397,384397,384397.0,1604392,1604392,1604392.0,0.0,0.0,0.0,0.0
17716,ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425995_2,0.1928318167516252,31,374097,384397,379247.0,1556700,1604392,1580546.0,0.19098720086789642,0.188214453799,0.189118027227,0.191890774296
17717,ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425995_2,0.1556691289159125,31,404199,384397,394298.0,1696485,1604392,1650438.5,0.15279519766605407,0.148225306919,0.149630024406,0.154199915153
17718,ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425995_2,0.1000505977243794,31,409809,384397,397103.0,1722668,1604392,1663530.0,0.1003854581566337,0.097710502568,0.097546896239,0.100221851828
17719,ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425995_2,0.1792605903613792,31,355279,384397,369838.0,1469941,1604392,1537166.5,0.1842740935464204,0.187657112308,0.18519795333,0.181814934569
17720,ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425995_2,0.1487235913568959,31,393098,384397,388747.5,1644797,1604392,1624594.5,0.1499289581367253,0.148614884243,0.148025252938,0.149339326832
17721,ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425995_2,0.1055412893588319,31,414002,384397,399199.5,1742262,1604392,1673327.0,0.10419253044263473,0.099079422745,0.099738200481,0.104851308179
17722,ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425995_2,0.1723558889125439,31,416113,384397,400255.0,1752136,1604392,1678264.0,0.17550948772105088,0.175502830619,0.173962745635,0.173969402737
17723,ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425995_2,0.1035552095844904,31,409901,384397,397149.0,1723097,1604392,1663744.5,0.10464764090885886,0.101917125208,0.101383387895,0.104113903596
17724,ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425997_2,0.1916612781694375,31,404342,374097,389219.5,1697154,1556700,1626927.0,0.19456518389617272,0.192596720312,0.191176369006,0.19314483259
17725,ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425997_2,0.1891378000619895,31,396380,374097,385238.5,1660060,1556700,1608380.0,0.19323448174598595,0.192280041563,0.190275095334,0.191229535517
17726,ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425997_2,0.1923905712791861,31,405650,374097,389873.5,1703254,1556700,1629977.0,0.1981015415660081,0.201743664488,0.198950599628,0.195308476706
17727,ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425997_2,0.1991617075122162,31,400078,374097,387087.5,1677279,1556700,1616989.5,0.19346920809473214,0.185979478225,0.188764662718,0.196254392588
17728,ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425997_2,0.1791179157527814,31,403014,374097,388555.5,1690960,1556700,1623830.0,0.1898639158380233,0.18833035407,0.183073776353,0.184607338121
17729,ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425997_2,0.1928318167516252,31,384397,374097,379247.0,1604392,1556700,1580546.0,0.19098720086789642,0.188214453799,0.189118027227,0.191890774296
17730,ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425997_2,0.0,31,374097,374097,374097.0,1556700,1556700,1556700.0,0.0,0.0,0.0,0.0
17731,ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425997_2,0.1472189665135409,31,404199,374097,389148.0,1696485,1556700,1626592.5,0.1459765687883566,0.140542661469,0.141150346679,0.146584253998
17732,ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425997_2,0.1864630957380635,31,409809,374097,391953.0,1722668,1556700,1639684.0,0.1898674994090403,0.189118714736,0.187454237089,0.188203021762
17733,ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425997_2,0.1384607679887601,31,355279,374097,364688.0,1469941,1556700,1513320.5,0.13778857937924863,0.133573059996,0.133903039092,0.138118558475
17734,ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425997_2,0.1538751836377785,31,393098,374097,383597.5,1644797,1556700,1600748.5,0.15193939317218141,0.147394518061,0.148342139066,0.152887014177
17735,ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425997_2,0.1815942330284718,31,414002,374097,394049.5,1742262,1556700,1649481.0,0.18705656853470998,0.182973386483,0.180303578032,0.184386760084
17736,ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425997_2,0.1948646797842755,31,416113,374097,395105.0,1752136,1556700,1654418.0,0.18808902198702193,0.188910918074,0.192222115711,0.191400219624
17737,ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425997_2,0.1925115053264154,31,409901,374097,391999.0,1723097,1556700,1639898.5,0.19344991791984983,0.191627199897,0.191168395235,0.192991113257
17738,ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425998_2,0.1342765004625224,31,404342,404199,404270.5,1697154,1696485,1696819.5,0.13860326996507435,0.133702769131,0.131590827251,0.136491328085
17739,ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425998_2,0.1588647705832347,31,396380,404199,400289.5,1660060,1696485,1678272.5,0.1591650730594383,0.154649440255,0.154502779211,0.159018412015
17740,ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425998_2,0.1567353494305172,31,405650,404199,404924.5,1703254,1696485,1699869.5,0.15842758737212845,0.153192580184,0.152366655084,0.157601662272
17741,ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425998_2,0.1576851671201344,31,400078,404199,402138.5,1677279,1696485,1686882.0,0.157704821917785,0.151898078166,0.15188848164,0.157695225392
17742,ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425998_2,0.1587626548236462,31,403014,404199,403606.5,1690960,1696485,1693722.5,0.15356902377583526,0.150890451158,0.153425749322,0.15610432194
17743,ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425998_2,0.1556691289159125,31,384397,404199,394298.0,1604392,1696485,1650438.5,0.15279519766605407,0.148225306919,0.149630024406,0.154199915153
17744,ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425998_2,0.1472189665135409,31,374097,404199,389148.0,1556700,1696485,1626592.5,0.1459765687883566,0.140542661469,0.141150346679,0.146584253998
17745,ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425998_2,0.0,31,404199,404199,404199.0,1696485,1696485,1696485.0,0.0,0.0,0.0,0.0
17746,ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425998_2,0.151626213251256,31,409809,404199,407004.0,1722668,1696485,1709576.5,0.15482365219967462,0.151708850849,0.150148733272,0.153263534622
17747,ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425998_2,0.1698984650231192,31,355279,404199,379739.0,1469941,1696485,1583213.0,0.17306985443586317,0.173494549424,0.171941366885,0.171516671897
17748,ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425998_2,0.0140628393109838,31,393098,404199,398648.5,1644797,1696485,1670641.0,0.013824344839911618,0.015556080922,0.015672582502,0.01394084642
17749,ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425998_2,0.1596776856167739,31,414002,404199,409100.5,1742262,1696485,1719373.5,0.15452775694405171,0.150086730839,0.152598797182,0.157039823287
17750,ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425998_2,0.1980499961554828,31,416113,404199,410156.0,1752136,1696485,1724310.5,0.1840290234853715,0.176830915292,0.183669164768,0.190867272962
17751,ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425998_2,0.1629783906658899,31,409901,404199,407050.0,1723097,1696485,1709791.0,0.15770028493735486,0.156294072906,0.158869388465,0.160275600497
17752,ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6425999_2,0.1318411678969477,31,404342,409809,407075.5,1697154,1722668,1709911.0,0.13183835282668416,0.130146568544,0.13014794208,0.131839726362
17753,ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6425999_2,0.0657208243291981,31,396380,409809,403094.5,1660060,1722668,1691364.0,0.06591218445336056,0.065077655377,0.064984236135,0.065818765211
17754,ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6425999_2,0.1372238430697501,31,405650,409809,407729.5,1703254,1722668,1712961.0,0.1367703475910198,0.130754398906,0.130975649931,0.136991598616
17755,ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6425999_2,0.1072111090901562,31,400078,409809,404943.5,1677279,1722668,1699973.5,0.10629499533407076,0.104606618788,0.105053740279,0.106742116825
17756,ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6425999_2,0.0168236164469969,31,403014,409809,406411.5,1690960,1722668,1706814.0,0.016816037043399693,0.017647593047,0.017651291541,0.016819735537
17757,ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6425999_2,0.1000505977243794,31,384397,409809,397103.0,1604392,1722668,1663530.0,0.1003854581566337,0.097710502568,0.097546896239,0.100221851828
17758,ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6425999_2,0.1864630957380635,31,374097,409809,391953.0,1556700,1722668,1639684.0,0.1898674994090403,0.189118714736,0.187454237089,0.188203021762
17759,ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6425999_2,0.151626213251256,31,404199,409809,407004.0,1696485,1722668,1709576.5,0.15482365219967462,0.151708850849,0.150148733272,0.153263534622
17760,ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6425999_2,0.0,31,409809,409809,409809.0,1722668,1722668,1722668.0,0.0,0.0,0.0,0.0
17761,ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6425999_2,0.1864272696095058,31,355279,409809,382544.0,1469941,1722668,1596304.5,0.18955134780178448,0.189365241299,0.187835898919,0.188022005421
17762,ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6425999_2,0.1440442683702665,31,393098,409809,401453.5,1644797,1722668,1683732.5,0.14511490635511298,0.142722551812,0.142199766082,0.144592120625
17763,ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6425999_2,0.0199645218145031,31,414002,409809,411905.5,1742262,1722668,1732465.0,0.019236983310473885,0.019900495276,0.02025524539,0.019591733424
17764,ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6425999_2,0.1768316383194768,31,416113,409809,412961.0,1752136,1722668,1737402.0,0.1772290357993011,0.173301205521,0.173107460982,0.177035291261
17765,ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6425999_2,0.0645853415525115,31,409901,409809,409855.0,1723097,1722668,1722882.5,0.06534609351672332,0.065264898622,0.064893850386,0.064975045281
17766,ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6426000_2,0.1701115487432768,31,404342,355279,379810.5,1697154,1469941,1583547.5,0.18348224697656948,0.190307824467,0.183759623146,0.176934045655
17767,ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6426000_2,0.1804079218306868,31,396380,355279,375829.5,1660060,1469941,1565000.5,0.1867902696006226,0.185571198641,0.182443544966,0.183662615925
17768,ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6426000_2,0.1767254868104157,31,405650,355279,380464.5,1703254,1469941,1586597.5,0.19056332565923906,0.194345333581,0.187569044017,0.183787036095
17769,ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6426000_2,0.1801413932845575,31,400078,355279,377678.5,1677279,1469941,1573610.0,0.18754834500051762,0.187617400011,0.183988691432,0.183919636421
17770,ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6426000_2,0.17360074054517,31,403014,355279,379146.5,1690960,1469941,1580450.5,0.1795974103894621,0.181538107145,0.178600976833,0.176660280078
17771,ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6426000_2,0.1792605903613792,31,384397,355279,369838.0,1604392,1469941,1537166.5,0.1842740935464204,0.187657112308,0.18519795333,0.181814934569
17772,ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6426000_2,0.1384607679887601,31,374097,355279,364688.0,1556700,1469941,1513320.5,0.13778857937924863,0.133573059996,0.133903039092,0.138118558475
17773,ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6426000_2,0.1698984650231192,31,404199,355279,379739.0,1696485,1469941,1583213.0,0.17306985443586317,0.173494549424,0.171941366885,0.171516671897
17774,ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6426000_2,0.1864272696095058,31,409809,355279,382544.0,1722668,1469941,1596304.5,0.18955134780178448,0.189365241299,0.187835898919,0.188022005421
17775,ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6426000_2,0.0,31,355279,355279,355279.0,1469941,1469941,1469941.0,0.0,0.0,0.0,0.0
17776,ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6426000_2,0.1734332837491972,31,393098,355279,374188.5,1644797,1469941,1557369.0,0.17420108314415753,0.178485278951,0.178108924358,0.173824728551
17777,ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6426000_2,0.1497677010782425,31,414002,355279,384640.5,1742262,1469941,1606101.5,0.1557798807749857,0.150800772967,0.147858567731,0.152837675539
17778,ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6426000_2,0.1539845354251308,31,416113,355279,385696.0,1752136,1469941,1611038.5,0.1549595473144739,0.156945707568,0.156468640411,0.154482480157
17779,ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6426000_2,0.1807859944012203,31,409901,355279,382590.0,1723097,1469941,1596519.0,0.1841245045917314,0.186393480944,0.184759178359,0.182490202006
17780,ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6426001_2,0.1586546251648729,31,404342,393098,398720.0,1697154,1644797,1670975.5,0.15837144268567616,0.157288718929,0.157427048602,0.158509772358
17781,ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6426001_2,0.153665559717534,31,396380,393098,394739.0,1660060,1644797,1652428.5,0.15613566960601793,0.15230408231,0.151096796895,0.154928384191
17782,ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6426001_2,0.1597376740234264,31,405650,393098,399374.0,1703254,1644797,1674025.5,0.16052493356334518,0.160088733868,0.159704206911,0.160140406606
17783,ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6426001_2,0.1534318707342772,31,400078,393098,396588.0,1677279,1644797,1661038.0,0.15693786018055314,0.156525074004,0.154811942881,0.155224729058
17784,ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6426001_2,0.1435260763562839,31,403014,393098,398056.0,1690960,1644797,1667878.5,0.1446483526469342,0.144520495784,0.14397223186,0.144100088723
17785,ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6426001_2,0.1487235913568959,31,384397,393098,388747.5,1604392,1644797,1624594.5,0.1499289581367253,0.148614884243,0.148025252938,0.149339326832
17786,ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6426001_2,0.1538751836377785,31,374097,393098,383597.5,1556700,1644797,1600748.5,0.15193939317218141,0.147394518061,0.148342139066,0.152887014177
17787,ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6426001_2,0.0140628393109838,31,404199,393098,398648.5,1696485,1644797,1670641.0,0.013824344839911618,0.015556080922,0.015672582502,0.01394084642
17788,ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6426001_2,0.1440442683702665,31,409809,393098,401453.5,1722668,1644797,1683732.5,0.14511490635511298,0.142722551812,0.142199766082,0.144592120625
17789,ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6426001_2,0.1734332837491972,31,355279,393098,374188.5,1469941,1644797,1557369.0,0.17420108314415753,0.178485278951,0.178108924358,0.173824728551
17790,ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6426001_2,0.0,31,393098,393098,393098.0,1644797,1644797,1644797.0,0.0,0.0,0.0,0.0
17791,ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6426001_2,0.13883266580112,31,414002,393098,403550.0,1742262,1644797,1693529.5,0.1390465094250147,0.136240755909,0.136136368385,0.138942121901
17792,ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6426001_2,0.1860598004865321,31,416113,393098,404605.5,1752136,1644797,1698466.5,0.18334091387598317,0.181265817195,0.18259284033,0.184667937011
17793,ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6426001_2,0.1542681708323789,31,409901,393098,401499.5,1723097,1644797,1683947.0,0.15531005840188603,0.153240306327,0.152731562501,0.154801314576
17794,ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6426002_2,0.1388549537882713,31,404342,414002,409172.0,1697154,1742262,1719708.0,0.13483536986030153,0.131612213326,0.133572893235,0.13679604977
17795,ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6426002_2,0.0683835922287951,31,396380,414002,405191.0,1660060,1742262,1701161.0,0.07031166306119367,0.068204822404,0.067263842885,0.069370683542
