tr_58 0.02560929		0.02560929		4	n1	n4	1	1
tr_58 0.01026491		0.01026491		2	n1	n2	2	2
tr_58 0.00003886		0.00003886		2	n3	n4	5	5
tr_58 0.06407791		0.06407791		4	n5	n8	8	8
tr_58 0.00022793		0.00022793		2	n5	n6	9	9
tr_58 0.08249534		0.08249534		2	n7	n8	12	12
tr_59 0.00144101		0.00144101		4	n1	n4	1	1
tr_59 0.11267020		0.11267020		2	n1	n2	2	2
tr_59 0.00067958		0.00067958		2	n3	n4	5	5
tr_59 0.00100468		0.00100468		4	n5	n8	8	8
tr_59 0.01527521		0.01527521		2	n5	n6	9	9
tr_59 0.07563905		0.07563905		2	n7	n8	12	12
tr_6 0.00005960		0.00005960		4	n1	n4	1	1
tr_6 0.00018759		0.00018759		2	n1	n2	2	2
tr_6 0.00011506		0.00011506		2	n3	n4	5	5
tr_6 0.00060567		0.00060567		4	n5	n8	8	8
tr_6 0.00391140		0.00391140		2	n5	n6	9	9
tr_6 0.00098330		0.00098330		2	n7	n8	12	12
tr_60 0.01076087		0.01076087		4	n1	n4	1	1
tr_60 0.00116452		0.00116452		2	n1	n2	2	2
tr_60 0.00117210		0.00117210		2	n3	n4	5	5
tr_60 0.00517586		0.00517586		4	n5	n8	8	8
tr_60 0.00002757		0.00002757		2	n5	n6	9	9
tr_60 0.00960325		0.00960325		2	n7	n8	12	12
tr_61 0.00050591		0.00050591		4	n1	n4	1	1
tr_61 0.00021320		0.00021320		2	n1	n2	2	2
tr_61 0.04500281		0.04500281		2	n3	n4	5	5
tr_61 0.01991242		0.01991242		4	n5	n8	8	8
tr_61 0.05983620		0.05983620		2	n5	n6	9	9
tr_61 0.05173773		0.05173773		2	n7	n8	12	12
tr_62 0.06575868		0.06575868		4	n1	n4	1	1
tr_62 0.00139763		0.00139763		2	n1	n2	2	2
tr_62 0.00028665		0.00028665		2	n3	n4	5	5
tr_62 0.00026324		0.00026324		4	n5	n8	8	8
tr_62 0.00264059		0.00264059		2	n5	n6	9	9
tr_62 0.00012748		0.00012748		2	n7	n8	12	12
tr_63 0.02891814		0.02891814		4	n1	n4	1	1
tr_63 0.00049811		0.00049811		2	n1	n2	2	2
