sample,variable,value_x,cond,rep_num,value_y,est_true
ucseq_ucseq_merged_SRR6425991_2,ucseq_ucseq_merged_SRR6426003_2,0.18812046988,rep,0.0,0.1864121149962923,1.0091643983747607
ucseq_ucseq_merged_SRR6425992_2,ucseq_ucseq_merged_SRR6426003_2,0.178201184875,rep,0.0,0.1804291165611619,0.9876520390465545
ucseq_ucseq_merged_SRR6425993_2,ucseq_ucseq_merged_SRR6426003_2,0.175206675094,rep,0.0,0.1742221775428925,1.0056508164746427
ucseq_ucseq_merged_SRR6425995_2,ucseq_ucseq_merged_SRR6426003_2,0.17736857558,rep,0.0,0.175502830618652,1.0106308539570057
ucseq_ucseq_merged_SRR6425997_2,ucseq_ucseq_merged_SRR6426003_2,0.190111174115,rep,0.0,0.1889109180737798,1.0063535557047658
ucseq_ucseq_merged_SRR6425998_2,ucseq_ucseq_merged_SRR6426003_2,0.172570999431,rep,0.0,0.1768309152921428,0.9759096657159468
ucseq_ucseq_merged_SRR6425999_2,ucseq_ucseq_merged_SRR6426003_2,0.176736788332,rep,0.0,0.1733012055212659,1.0198243445589448
ucseq_ucseq_merged_SRR6426000_2,ucseq_ucseq_merged_SRR6426003_2,0.155569978896,rep,0.0,0.1569457075681942,0.9912343657337909
ucseq_ucseq_merged_SRR6426001_2,ucseq_ucseq_merged_SRR6426003_2,0.180123641716,rep,0.0,0.1812658171951768,0.9936988920644263
ucseq_ucseq_merged_SRR6426002_2,ucseq_ucseq_merged_SRR6426003_2,0.172498078269,rep,0.0,0.1685631955693857,1.0233436645901421
ucseq_ucseq_merged_SRR6426003_2,ucseq_ucseq_merged_SRR6426003_2,0.0,rep,0.0,0.0,
ucseq_ucseq_merged_SRR6426004_2,ucseq_ucseq_merged_SRR6426003_2,0.130308263508,rep,0.0,0.1297113295745292,1.004602018462295
ucseq_ucseq_merged_SRR6425989_2,ucseq_ucseq_merged_SRR6426004_2,0.136902792288,rep,0.0,0.135230197670116,1.0123684993936353
ucseq_ucseq_merged_SRR6425990_2,ucseq_ucseq_merged_SRR6426004_2,0.06287032368,rep,0.0,0.063171406939788,0.9952338680682706
